RegionID,last_months_since_2000,Zillow_Home_Value_Index_last,forecast_months_since_2000_h1,Zillow_Home_Value_Index_pred_t_plus_1,forecast_months_since_2000_h3,Zillow_Home_Value_Index_pred_t_plus_3,forecast_months_since_2000_h12,Zillow_Home_Value_Index_pred_t_plus_12
394999,305,130772.31571048088,306,135033.45981813155,308,135033.45981813155,317,135033.45981813155
395000,305,158250.88423444165,306,156797.0984860903,308,156797.0984860903,317,156797.0984860903
395003,305,276880.4713048477,306,279596.5291323017,308,279596.5291323017,317,279596.5291323017
395004,305,471633.0632183142,306,472379.4933137037,308,472379.4933137037,317,472379.4933137037
395005,305,510437.4342860579,306,517873.619910858,308,517873.619910858,317,517873.619910858
395006,305,547444.9870287188,306,549487.243487593,308,549487.243487593,317,549487.243487593
395007,305,296130.4847512985,306,296319.23833815265,308,296319.23833815265,317,296319.23833815265
395008,305,382111.99910688,306,378031.1882821088,308,378031.1882821088,317,378031.1882821088
395009,305,313701.1820245553,306,316786.13756120385,308,316786.13756120385,317,316786.13756120385
395010,305,182635.16360526448,306,179184.19026693847,308,179184.19026693847,317,179184.19026693847
395011,305,301524.5188658932,306,302108.1810950161,308,302108.1810950161,317,302108.1810950161
395012,305,449173.3166667109,306,458183.2700303101,308,458183.2700303101,317,458183.2700303101
395013,305,370311.5449288109,306,371507.27260634897,308,371507.27260634897,317,371507.27260634897
395014,305,130919.16565118384,306,148578.1101489047,308,148578.1101489047,317,148578.1101489047
395015,305,304050.9516602298,306,304514.364252618,308,304514.364252618,317,304514.364252618
395016,305,319431.2461231698,306,321998.25694368617,308,321998.25694368617,317,321998.25694368617
395017,305,331709.6235428921,306,311085.6850370972,308,311085.6850370972,317,311085.6850370972
395018,305,376639.4279050911,306,384236.34214757325,308,384236.34214757325,317,384236.34214757325
395019,305,566761.7611510054,306,568551.4399758596,308,568551.4399758596,317,568551.4399758596
395020,305,428997.2545095624,306,423024.3833702542,308,423024.3833702542,317,423024.3833702542
395021,305,163917.34642606942,306,164054.0515074856,308,164054.0515074856,317,164054.0515074856
395022,305,388514.6678137702,306,392090.8338230247,308,392090.8338230247,317,392090.8338230247
395023,305,261475.53005866025,306,263927.8723046634,308,263927.8723046634,317,263927.8723046634
395024,305,137902.5785938996,306,139212.60239629736,308,139212.60239629736,317,139212.60239629736
395025,305,590339.7930114425,306,591060.328344424,308,591060.328344424,317,591060.328344424
395026,305,320944.7781124028,306,324128.02901266457,308,324128.02901266457,317,324128.02901266457
395027,305,102633.2365497751,306,124396.85403600003,308,124396.85403600003,317,124396.85403600003
395028,305,292323.73862314713,306,292306.5778485599,308,292306.5778485599,317,292306.5778485599
395029,305,219137.8984066457,306,216834.69453595937,308,216834.69453595937,317,216834.69453595937
395030,305,336755.7798322458,306,338804.20569901617,308,338804.20569901617,317,338804.20569901617
395031,305,273327.01479884563,306,286606.82051584095,308,286606.82051584095,317,286606.82051584095
395032,305,299627.8275072743,306,297681.6436705748,308,297681.6436705748,317,297681.6436705748
395033,305,208716.8457613348,306,208511.6150248347,308,208511.6150248347,317,208511.6150248347
395034,305,129404.45222766162,306,132779.8914481751,308,132779.8914481751,317,132779.8914481751
395036,305,197736.7280283759,306,196023.91490043697,308,196023.91490043697,317,196023.91490043697
395037,305,224053.69257538,306,223391.66968316308,308,223391.66968316308,317,223391.66968316308
395038,305,231862.86465985203,306,231803.52973372853,308,231803.52973372853,317,231803.52973372853
395039,305,343663.49223292986,306,341778.4957336872,308,341778.4957336872,317,341778.4957336872
395040,305,164825.8668648,306,175351.88265773814,308,175351.88265773814,317,175351.88265773814
395042,305,193662.7045580575,306,194111.22125664563,308,194111.22125664563,317,194111.22125664563
395043,305,217309.0250112156,306,219221.79045065198,308,219221.79045065198,317,219221.79045065198
395044,305,309949.66549309046,306,345348.32033233426,308,345348.32033233426,317,345348.32033233426
395045,305,589046.9397531786,306,591505.1972432793,308,591505.1972432793,317,591505.1972432793
395046,305,297779.39395364485,306,294226.4353211664,308,294226.4353211664,317,294226.4353211664
395047,305,172075.55985881842,306,171489.03127174382,308,171489.03127174382,317,171489.03127174382
395048,305,454472.2665580778,306,451317.66972484416,308,451317.66972484416,317,451317.66972484416
395049,305,177714.70283586284,306,180739.0361871852,308,180739.0361871852,317,180739.0361871852
395050,305,855982.9524431283,306,873590.482486406,308,873590.482486406,317,873590.482486406
395051,305,430687.2566619239,306,423353.7606575294,308,423353.7606575294,317,423353.7606575294
395053,305,562978.2848930338,306,560326.8484485911,308,560326.8484485911,317,560326.8484485911
395054,305,245001.96822926527,306,246358.28420250193,308,246358.28420250193,317,246358.28420250193
395055,305,286339.1955499928,306,290921.61324338446,308,290921.61324338446,317,290921.61324338446
395056,305,941516.923229118,306,941247.5950857733,308,941247.5950857733,317,941247.5950857733
395057,305,1152144.4038236386,306,1159217.8646658165,308,1159217.8646658165,317,1159217.8646658165
395059,305,1631344.140856239,306,1607580.3910400942,308,1607580.3910400942,317,1607580.3910400942
395061,305,901300.6650705052,306,898799.7804423172,308,898799.7804423172,317,898799.7804423172
395062,305,232720.61355528547,306,233453.25708621784,308,233453.25708621784,317,233453.25708621784
395063,305,287936.80067782546,306,289562.70221097744,308,289562.70221097744,317,289562.70221097744
395065,305,1150453.0030282573,306,1159697.0027566059,308,1159697.0027566059,317,1159697.0027566059
395066,305,561571.8844076861,306,672557.5655460106,308,672557.5655460106,317,672557.5655460106
395068,305,804975.8175913814,306,815060.7933841684,308,815060.7933841684,317,815060.7933841684
395069,305,184923.53348118404,306,195000.6634716885,308,195000.6634716885,317,195000.6634716885
395070,305,356183.2376733871,306,359895.1275584781,308,359895.1275584781,317,359895.1275584781
395071,305,206739.66074433853,306,207113.84456787296,308,207113.84456787296,317,207113.84456787296
395072,305,196791.39957314648,306,191804.09426969307,308,191804.09426969307,317,191804.09426969307
395073,305,183861.3899997142,306,185170.52280502638,308,185170.52280502638,317,185170.52280502638
395075,305,228616.9874906576,306,228509.0029739491,308,228509.0029739491,317,228509.0029739491
395077,305,203644.2717161596,306,200963.82680938038,308,200963.82680938038,317,200963.82680938038
395078,305,764952.2451429198,306,764016.5596170963,308,764016.5596170963,317,764016.5596170963
395079,305,369225.2684420094,306,371523.159356485,308,371523.159356485,317,371523.159356485
395080,305,235720.6039819127,306,240526.99668133294,308,240526.99668133294,317,240526.99668133294
395081,305,187019.9253999953,306,184430.06676895262,308,184430.06676895262,317,184430.06676895262
395082,305,230130.8259896965,306,229044.42347705018,308,229044.42347705018,317,229044.42347705018
395083,305,78735.34451565052,306,86805.17019043057,308,86805.17019043057,317,86805.17019043057
395084,305,216898.6485561016,306,217157.451690853,308,217157.451690853,317,217157.451690853
395085,305,283314.7519010396,306,281940.9451247193,308,281940.9451247193,317,281940.9451247193
395086,305,403945.9634156501,306,414778.01471964247,308,414778.01471964247,317,414778.01471964247
395087,305,229448.1878928413,306,230778.1149715499,308,230778.1149715499,317,230778.1149715499
395088,305,189588.54892171288,306,191075.56429453677,308,191075.56429453677,317,191075.56429453677
395089,305,318662.4149933497,306,317577.708516687,308,317577.708516687,317,317577.708516687
395090,305,209397.1405442069,306,205697.1846221499,308,205697.1846221499,317,205697.1846221499
395091,305,331622.0277706467,306,328286.2363795963,308,328286.2363795963,317,328286.2363795963
395092,305,459031.4422568907,306,457514.6340728326,308,457514.6340728326,317,457514.6340728326
395093,305,441738.4716919576,306,426929.47604972316,308,426929.47604972316,317,426929.47604972316
395094,305,302344.73409263295,306,301355.39921079524,308,301355.39921079524,317,301355.39921079524
395095,305,388207.5084506529,306,398439.15676996036,308,398439.15676996036,317,398439.15676996036
395096,305,175199.90323765602,306,190380.15687128308,308,190380.15687128308,317,190380.15687128308
395097,305,234431.6308729436,306,213926.42307313395,308,213926.42307313395,317,213926.42307313395
395098,305,262805.96350284666,306,264290.01286560256,308,264290.01286560256,317,264290.01286560256
395099,305,154081.5505868518,306,152460.23966533717,308,152460.23966533717,317,152460.23966533717
395100,305,186002.2775121253,306,198975.6642476375,308,198975.6642476375,317,198975.6642476375
395102,305,218284.11303685725,306,218317.92011557295,308,218317.92011557295,317,218317.92011557295
395103,305,341006.55567031546,306,340320.96315811545,308,340320.96315811545,317,340320.96315811545
395104,305,133748.9119613701,306,133673.71732407925,308,133673.71732407925,317,133673.71732407925
395105,305,174826.8797224965,306,181290.09982769654,308,181290.09982769654,317,181290.09982769654
395106,305,173155.6130867262,306,173823.05125965216,308,173823.05125965216,317,173823.05125965216
395107,305,228247.70646661727,306,226900.63060227266,308,226900.63060227266,317,226900.63060227266
395109,305,276423.9477318423,306,276617.7732168777,308,276617.7732168777,317,276617.7732168777
395110,305,451030.02497273934,306,464272.2868390903,308,464272.2868390903,317,464272.2868390903
395111,305,191517.277836344,306,183490.01531800505,308,183490.01531800505,317,183490.01531800505
395112,305,373978.2342706772,306,401736.0919820852,308,401736.0919820852,317,401736.0919820852
395113,305,425917.1722827084,306,427384.7116934237,308,427384.7116934237,317,427384.7116934237
395114,305,188918.94342211145,306,206035.93029953644,308,206035.93029953644,317,206035.93029953644
395115,305,365572.6347811732,306,368170.12626877375,308,368170.12626877375,317,368170.12626877375
395116,305,266109.3185429864,306,265696.2806879636,308,265696.2806879636,317,265696.2806879636
395117,305,197755.22333214807,306,196620.55528941244,308,196620.55528941244,317,196620.55528941244
395118,305,317524.425653191,306,317657.300164215,308,317657.300164215,317,317657.300164215
395119,305,536102.391385627,306,537159.364430473,308,537159.364430473,317,537159.364430473
395120,305,205666.59945507025,306,208899.51584798444,308,208899.51584798444,317,208899.51584798444
395121,305,271063.0141125677,306,271187.58507951297,308,271187.58507951297,317,271187.58507951297
395122,305,300620.40152212227,306,298939.46485876583,308,298939.46485876583,317,298939.46485876583
395124,305,252804.232889154,306,254354.22105395718,308,254354.22105395718,317,254354.22105395718
395125,305,348900.0667716768,306,363416.01277357223,308,363416.01277357223,317,363416.01277357223
395126,305,279290.9495442793,306,277470.53793501173,308,277470.53793501173,317,277470.53793501173
395128,305,323040.85173974064,306,322594.40654215973,308,322594.40654215973,317,322594.40654215973
395129,305,341862.8966603025,306,330661.40322967735,308,330661.40322967735,317,330661.40322967735
395130,305,256587.3216518741,306,254839.33943503085,308,254839.33943503085,317,254839.33943503085
395131,305,138911.56178895876,306,138690.39304708326,308,138690.39304708326,317,138690.39304708326
395132,305,311411.3449592233,306,310597.16667090496,308,310597.16667090496,317,310597.16667090496
395133,305,231088.4738304686,306,228127.39225241085,308,228127.39225241085,317,228127.39225241085
395134,305,542847.7394588635,306,545591.6730502804,308,545591.6730502804,317,545591.6730502804
395135,305,187849.8838364291,306,192871.4891956307,308,192871.4891956307,317,192871.4891956307
395136,305,211651.3196241817,306,212124.90031562597,308,212124.90031562597,317,212124.90031562597
395137,305,267674.3400383915,306,271229.30701763724,308,271229.30701763724,317,271229.30701763724
395138,305,168869.21283370318,306,169998.91466560756,308,169998.91466560756,317,169998.91466560756
395139,305,190433.98025934128,306,189385.87172401484,308,189385.87172401484,317,189385.87172401484
395140,305,164678.05232378183,306,151357.87063030954,308,151357.87063030954,317,151357.87063030954
395141,305,234162.21275081244,306,238695.36709230908,308,238695.36709230908,317,238695.36709230908
395142,305,115323.47598643728,306,119128.25671672683,308,119128.25671672683,317,119128.25671672683
395143,305,252051.4664795373,306,253383.41802572462,308,253383.41802572462,317,253383.41802572462
395144,305,200275.05607355808,306,200730.2579582202,308,200730.2579582202,317,200730.2579582202
395145,305,180755.3616243364,306,183849.24401119686,308,183849.24401119686,317,183849.24401119686
395146,305,284556.29958915553,306,285439.4815216862,308,285439.4815216862,317,285439.4815216862
395148,305,365683.9275803938,306,373223.4225885915,308,373223.4225885915,317,373223.4225885915
395149,305,445581.5600365225,306,454514.68450722046,308,454514.68450722046,317,454514.68450722046
395150,305,125072.80656512752,306,124157.9205396929,308,124157.9205396929,317,124157.9205396929
395151,305,162700.59311096347,306,165191.1878489658,308,165191.1878489658,317,165191.1878489658
395152,305,181358.1845247837,306,188838.03200330323,308,188838.03200330323,317,188838.03200330323
395153,305,397325.0544336199,306,398809.8923995545,308,398809.8923995545,317,398809.8923995545
395154,305,184292.7697417548,306,191285.056278925,308,191285.056278925,317,191285.056278925
395155,305,214156.37934402432,306,214913.5006722865,308,214913.5006722865,317,214913.5006722865
395157,305,169899.14586843635,306,167295.52986597805,308,167295.52986597805,317,167295.52986597805
395158,305,193236.16913074537,306,195003.65074622494,308,195003.65074622494,317,195003.65074622494
395159,305,225889.5433063154,306,209964.85564085774,308,209964.85564085774,317,209964.85564085774
395160,305,199274.8634973968,306,201345.36032344375,308,201345.36032344375,317,201345.36032344375
395161,305,218350.60018826928,306,216110.2497983171,308,216110.2497983171,317,216110.2497983171
395162,305,420886.9172196833,306,424132.8581559884,308,424132.8581559884,317,424132.8581559884
395163,305,415909.33382191154,306,419862.2556176329,308,419862.2556176329,317,419862.2556176329
395164,305,448508.5780234943,306,449851.4623568696,308,449851.4623568696,317,449851.4623568696
395165,305,162507.5744216867,306,168704.55661502242,308,168704.55661502242,317,168704.55661502242
395166,305,630046.0287246256,306,651213.0925252511,308,651213.0925252511,317,651213.0925252511
395167,305,350128.1564735716,306,351235.60709523,308,351235.60709523,317,351235.60709523
395168,305,313934.14479345223,306,315088.7803437427,308,315088.7803437427,317,315088.7803437427
395169,305,246961.6790424424,306,245057.78786784507,308,245057.78786784507,317,245057.78786784507
395170,305,183743.6604259408,306,183946.85826084297,308,183946.85826084297,317,183946.85826084297
395171,305,217576.14770161256,306,217684.80063733898,308,217684.80063733898,317,217684.80063733898
395173,305,380503.6387688599,306,388183.9249301473,308,388183.9249301473,317,388183.9249301473
395174,305,277130.2114978637,306,275487.858528766,308,275487.858528766,317,275487.858528766
395175,305,510872.3488473396,306,521770.0498468781,308,521770.0498468781,317,521770.0498468781
395176,305,157373.20352197989,306,161695.85641565922,308,161695.85641565922,317,161695.85641565922
395178,305,242079.2215733468,306,240716.93108261307,308,240716.93108261307,317,240716.93108261307
395179,305,218282.93169026417,306,218626.63522496168,308,218626.63522496168,317,218626.63522496168
395181,305,195539.14184637144,306,222362.7771176651,308,222362.7771176651,317,222362.7771176651
395182,305,216235.6754452828,306,214608.7707412034,308,214608.7707412034,317,214608.7707412034
395183,305,590851.5777495662,306,592960.350294282,308,592960.350294282,317,592960.350294282
395185,305,183447.3489422992,306,182138.15578152024,308,182138.15578152024,317,182138.15578152024
395186,305,280371.9869907906,306,269338.6107343028,308,269338.6107343028,317,269338.6107343028
395187,305,344346.98702488,306,341556.8428137546,308,341556.8428137546,317,341556.8428137546
395188,305,100654.8400428358,306,105740.30062997893,308,105740.30062997893,317,105740.30062997893
395189,305,152838.44435677686,306,153684.74168157103,308,153684.74168157103,317,153684.74168157103
395190,305,221902.6605555308,306,222268.47173748064,308,222268.47173748064,317,222268.47173748064
395191,305,172237.49268674763,306,187392.49011924997,308,187392.49011924997,317,187392.49011924997
395192,305,150236.91803540502,306,149972.41620075522,308,149972.41620075522,317,149972.41620075522
395193,305,270681.5081933019,306,270453.56257916015,308,270453.56257916015,317,270453.56257916015
395194,305,364744.8641596557,306,365698.40298898256,308,365698.40298898256,317,365698.40298898256
395195,305,357635.1717882615,306,356361.8890444069,308,356361.8890444069,317,356361.8890444069
395196,305,188275.8963494789,306,193111.0368342169,308,193111.0368342169,317,193111.0368342169
395197,305,256708.5286688424,306,257754.63207990822,308,257754.63207990822,317,257754.63207990822
395198,305,221626.6756528843,306,221450.30012928412,308,221450.30012928412,317,221450.30012928412
395199,305,416191.0089990964,306,415508.5956412951,308,415508.5956412951,317,415508.5956412951
395201,305,229243.80791021863,306,231835.85449437716,308,231835.85449437716,317,231835.85449437716
395202,305,246982.93732884084,306,255398.4757088318,308,255398.4757088318,317,255398.4757088318
395203,305,136513.6539692664,306,137367.15402180015,308,137367.15402180015,317,137367.15402180015
395204,305,275374.38362964004,306,273015.7085974709,308,273015.7085974709,317,273015.7085974709
395205,305,276040.3856169598,306,277996.46097416786,308,277996.46097416786,317,277996.46097416786
395206,305,228716.8478078888,306,228559.72196516563,308,228559.72196516563,317,228559.72196516563
395207,305,228825.052305344,306,225320.3830353554,308,225320.3830353554,317,225320.3830353554
395208,305,243831.5032358494,306,247558.56148911675,308,247558.56148911675,317,247558.56148911675
395209,305,587158.0824350856,306,594708.864505657,308,594708.864505657,317,594708.864505657
395210,305,201000.4485550857,306,201369.75509411213,308,201369.75509411213,317,201369.75509411213
395211,305,343656.57133461203,306,340176.7390348203,308,340176.7390348203,317,340176.7390348203
395212,305,353892.3895118064,306,349412.0796308504,308,349412.0796308504,317,349412.0796308504
395213,305,218016.3339331444,306,218173.06907762002,308,218173.06907762002,317,218173.06907762002
395214,305,233717.380849396,306,248477.85387639364,308,248477.85387639364,317,248477.85387639364
395215,305,262284.43316886504,306,262349.85009504686,308,262349.85009504686,317,262349.85009504686
395216,305,147251.93896954806,306,160772.80278350646,308,160772.80278350646,317,160772.80278350646
395217,305,127552.57343742992,306,127080.72018464569,308,127080.72018464569,317,127080.72018464569
395218,305,510735.94839078194,306,559588.2044044368,308,559588.2044044368,317,559588.2044044368
395219,305,225083.94352616105,306,215999.89750665,308,215999.89750665,317,215999.89750665
395221,305,135926.8512036248,306,141761.36005062846,308,141761.36005062846,317,141761.36005062846
395222,305,397492.8851762535,306,389561.2189028795,308,389561.2189028795,317,389561.2189028795
395223,305,175354.675635926,306,175574.76118894844,308,175574.76118894844,317,175574.76118894844
395224,305,218642.7593311317,306,219841.82139057617,308,219841.82139057617,317,219841.82139057617
395225,305,229858.9815504048,306,228896.77549381036,308,228896.77549381036,317,228896.77549381036
395227,305,349195.1225463249,306,334916.6971508234,308,334916.6971508234,317,334916.6971508234
395228,305,284344.5233194807,306,281008.5123830611,308,281008.5123830611,317,281008.5123830611
395229,305,443520.09938963206,306,443680.23498751275,308,443680.23498751275,317,443680.23498751275
395230,305,243967.68606881413,306,238441.86659014202,308,238441.86659014202,317,238441.86659014202
395231,305,219994.66866350267,306,219295.42662440627,308,219295.42662440627,317,219295.42662440627
395232,305,381195.3707813807,306,382288.58497956337,308,382288.58497956337,317,382288.58497956337
395234,305,280413.72821891046,306,278795.0026174673,308,278795.0026174673,317,278795.0026174673
395235,305,272254.4478750587,306,274432.56607558747,308,274432.56607558747,317,274432.56607558747
395236,305,128767.9320116132,306,130941.21089196332,308,130941.21089196332,317,130941.21089196332
395238,305,476195.4706426608,306,475247.23776487634,308,475247.23776487634,317,475247.23776487634
395239,305,237732.3032716361,306,236896.21547450725,308,236896.21547450725,317,236896.21547450725
395240,305,351581.9797118365,306,362158.54279560834,308,362158.54279560834,317,362158.54279560834
395241,305,279584.6791424861,306,274484.97047402797,308,274484.97047402797,317,274484.97047402797
395244,305,300182.24313316884,306,300271.3276717209,308,300271.3276717209,317,300271.3276717209
395245,305,168918.97101910782,306,176270.88335610495,308,176270.88335610495,317,176270.88335610495
395246,305,432773.7142545968,306,425236.9283675126,308,425236.9283675126,317,425236.9283675126
395247,305,278412.50641384785,306,282485.5990074781,308,282485.5990074781,317,282485.5990074781
395248,305,206948.37107689632,306,206972.89556408962,308,206972.89556408962,317,206972.89556408962
753865,305,260557.1630353321,306,250726.82757916316,308,250726.82757916316,317,250726.82757916316
753866,305,128800.60221610504,306,129292.59743211632,308,129292.59743211632,317,129292.59743211632
753869,305,253950.4847391928,306,263144.5382307783,308,263144.5382307783,317,263144.5382307783
753871,305,990852.6785133987,306,999754.62524585,308,999754.62524585,317,999754.62524585
753872,305,426669.9074086927,306,441736.0368626893,308,441736.0368626893,317,441736.0368626893
753874,305,299467.7800612711,306,297203.1021564561,308,297203.1021564561,317,297203.1021564561
753875,305,443079.5569214529,306,447929.6808409419,308,447929.6808409419,317,447929.6808409419
753877,305,409386.5383226508,306,408424.40065356443,308,408424.40065356443,317,408424.40065356443
753878,305,250177.16358786868,306,249621.93915111723,308,249621.93915111723,317,249621.93915111723
753879,305,157146.15974340154,306,160172.45110369418,308,160172.45110369418,317,160172.45110369418
753880,305,180057.8730451295,306,177087.41016457847,308,177087.41016457847,317,177087.41016457847
753881,305,959930.230812202,306,951481.9298739171,308,951481.9298739171,317,951481.9298739171
753884,305,959978.6689742262,306,952540.6667742709,308,952540.6667742709,317,952540.6667742709
753887,305,311951.1389987412,306,315517.52794791345,308,315517.52794791345,317,315517.52794791345
753889,305,204837.93330626647,306,253741.87151184154,308,253741.87151184154,317,253741.87151184154
753890,305,335045.232316986,306,345177.5701265932,308,345177.5701265932,317,345177.5701265932
753892,305,141482.0978361088,306,148150.2856870482,308,148150.2856870482,317,148150.2856870482
753893,305,407345.64194923965,306,403258.79268020054,308,403258.79268020054,317,403258.79268020054
753895,305,280107.6605154608,306,280511.2532044669,308,280511.2532044669,317,280511.2532044669
753899,305,972836.6189224492,306,988395.0388976148,308,988395.0388976148,317,988395.0388976148
753901,305,261002.82534262203,306,261364.52469621532,308,261364.52469621532,317,261364.52469621532
753902,305,162441.65249685853,306,165492.53191415864,308,165492.53191415864,317,165492.53191415864
753903,305,180302.786257904,306,179420.3483502675,308,179420.3483502675,317,179420.3483502675
753904,305,261875.00570032324,306,267874.3928513449,308,267874.3928513449,317,267874.3928513449
753905,305,479481.22344528296,306,477979.40712992917,308,477979.40712992917,317,477979.40712992917
753906,305,416874.6812731708,306,422331.45801192976,308,422331.45801192976,317,422331.45801192976
753908,305,315912.8111654789,306,310393.42220905167,308,310393.42220905167,317,310393.42220905167
753909,305,252744.5001383904,306,242222.9659003465,308,242222.9659003465,317,242222.9659003465
753911,305,158717.82241038955,306,161212.8770320156,308,161212.8770320156,317,161212.8770320156
753912,305,417082.3661351041,306,423349.3717883036,308,423349.3717883036,317,423349.3717883036
753914,305,202725.8807363989,306,216935.2358220173,308,216935.2358220173,317,216935.2358220173
753915,305,158006.9039873113,306,158962.58709487467,308,158962.58709487467,317,158962.58709487467
753916,305,639865.5168340557,306,643697.457974225,308,643697.457974225,317,643697.457974225
753917,305,987583.2942942588,306,988348.0201183951,308,988348.0201183951,317,988348.0201183951
753918,305,268008.5127582582,306,269033.8164518005,308,269033.8164518005,317,269033.8164518005
753920,305,402091.44908854674,306,403053.0872377005,308,403053.0872377005,317,403053.0872377005
753921,305,1110466.866148726,306,1098364.6640751273,308,1098364.6640751273,317,1098364.6640751273
753923,305,403941.9490705018,306,397164.5018791183,308,397164.5018791183,317,397164.5018791183
753924,305,845650.3431567402,306,850310.5136180457,308,850310.5136180457,317,850310.5136180457
753925,305,1518010.8371621105,306,1488610.6146295578,308,1488610.6146295578,317,1488610.6146295578
753926,305,174450.11741341822,306,170922.44518273632,308,170922.44518273632,317,170922.44518273632
753927,305,337134.3362849326,306,336415.46346231387,308,336415.46346231387,317,336415.46346231387
753928,305,225953.22594038583,306,221819.00894753632,308,221819.00894753632,317,221819.00894753632
753929,305,131478.74202892598,306,132845.86689283705,308,132845.86689283705,317,132845.86689283705
